0.000000000000000000e+00
0.000000000000000000e+00
5.839871868701407287e-02
1.144318672617333776e-01
1.681453354448603221e-01
2.195895119493233016e-01
2.688138856896055140e-01
3.158661459832997620e-01
3.607948819464440460e-01
4.036522818888569342e-01
4.444842355312410564e-01
4.833393319896343021e-01
5.202697595738554615e-01
5.553232076014973373e-01
5.885446659948171400e-01
6.199899222574143387e-01
6.497021667146558599e-01
6.777344874748056913e-01
7.041336740570112163e-01
7.289492153757558546e-01
7.522288007486322980e-01
7.740255182839044235e-01
7.943825583069392682e-01
8.133548085228908819e-01
8.309863590555714996e-01
8.473293982147999115e-01
8.624298157212784144e-01
8.763389000863806011e-01
8.891061402245896694e-01
9.007792254534984222e-01
9.114076446875899462e-01
9.210390872444572663e-01
9.297257414339188397e-01
9.375134969766771853e-01
9.444518427872156119e-01
9.505920673769076013e-01
9.559800604664555612e-01
9.606671105672329736e-01
9.647000071983875547e-01
9.681282392744025023e-01
9.710021955082062117e-01
9.733713648142815478e-01
9.752825367117765598e-01
9.767860999136193101e-01
9.779297437374028235e-01
9.787638568960552732e-01
9.793379283040598571e-01
9.796996472790094890e-01
9.798967031384969717e-01
9.799812841923408735e-01
